X,Y,Label,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,NDVI,NDWI,ID,Label_ID
712202.0,1165440,Barren land,0.077798128,0.091788746,0.12508896,0.134496257,0.196258962,0.131418541,0.083754167,0.186732367,-0.221473351,559,5
693153.0,1199870,Barren land,0.042923216,0.054748215,0.087253213,0.083222501,0.225755006,0.17218107,0.121973932,0.4613038,-0.442486137,560,5
697689.0,1198090,Barren land,0.054803215,0.065991789,0.102386072,0.112219289,0.273722857,0.23808679,0.168099284,0.418465734,-0.455550939,561,5
699904.0,1152330,Barren land,0.045914166,0.057079166,0.092270002,0.083103336,0.133700281,0.047622222,0.027721388,0.233376861,-0.183343932,562,5
693745.0,1193790,Barren land,0.06494531,0.077880628,0.111282811,0.129824683,0.22714375,0.256675303,0.182679683,0.272626519,-0.342351794,563,5
699705.0,1154890,Barren land,0.063592084,0.080348752,0.107738748,0.103017919,0.086572915,0.023222083,0.016021667,-0.086739443,0.108927235,564,5
658830.0,1231310,Barren land,0.099211,0.113736503,0.185967997,0.268721014,0.376526505,0.493346512,0.397343993,0.167076185,-0.338773996,565,5
698818.0,1200720,Barren land,0.0896575,0.100575,0.155575007,0.205384374,0.316326261,0.381958425,0.27238813,0.212650225,-0.340645939,566,5
692562.0,1200980,Barren land,0.074791789,0.092222854,0.127250001,0.130714998,0.181201071,0.20613572,0.188229293,0.161857888,-0.174909666,568,5
686596.0,1191240,Barren land,0.051194165,0.060327221,0.083772503,0.08268778,0.172044441,0.134833887,0.095175833,0.350786656,-0.345059007,569,5
703301.0,1192690,Barren land,0.062691785,0.070440896,0.093570359,0.100211605,0.216198757,0.179293752,0.121054642,0.366571903,-0.395870298,570,5
690228.0,1202310,Barren land,0.061509285,0.072214641,0.099333569,0.104542859,0.176031068,0.169851422,0.139558211,0.25479278,-0.278530687,571,5
689947.0,1192080,Barren land,0.084647916,0.096546248,0.133584172,0.160671666,0.215112507,0.243506253,0.210730836,0.144872636,-0.233808756,572,5
693888.0,1200720,Barren land,0.062357858,0.079718217,0.111791074,0.122893214,0.183232144,0.197264999,0.172845006,0.197105303,-0.242154077,573,5
696105.0,1190410,Barren land,0.078609377,0.093916565,0.126603752,0.141226873,0.162697494,0.176846251,0.15608719,0.070644617,-0.12476179,574,5
693477.0,1200210,Barren land,0.070737503,0.087308213,0.12375357,0.13796322,0.181468219,0.22067143,0.199217498,0.136195108,-0.189090848,575,5
691610.0,1188850,Barren land,0.089203753,0.098048441,0.132708743,0.16539593,0.223754376,0.278307498,0.25045687,0.149963766,-0.25541389,576,5
657232.0,1212430,Barren land,0.095150627,0.107725002,0.157795623,0.203535005,0.287526876,0.412851244,0.299145639,0.171041325,-0.291319758,577,5
695699.0,1190560,Barren land,0.103407502,0.125981569,0.162264377,0.174037814,0.198756874,0.205343127,0.173205942,0.066307433,-0.101081297,578,5
694345.0,1203490,Barren land,0.033574,0.04101,0.068774,0.059599999,0.273561001,0.162543505,0.089998499,0.642215073,-0.59820646,579,5
677557.0,1186460,Barren land,0.075479724,0.088438332,0.116482221,0.118009999,0.182198063,0.197041944,0.165591106,0.213811919,-0.220020697,580,5
692882.0,1199530,Barren land,0.057022858,0.071318932,0.104004644,0.103340715,0.188292146,0.175901428,0.150149643,0.291295797,-0.288362741,581,5
689517.0,1196250,Barren land,0.06486281,0.074401878,0.105418436,0.109735936,0.209227502,0.184869379,0.131034687,0.311921537,-0.329923421,582,5
693702.0,1200020,Barren land,0.068227142,0.083442502,0.130329996,0.149336427,0.293648571,0.254229277,0.186787501,0.325772077,-0.385204792,583,5
701076.0,1152050,Barren land,0.062528752,0.076818436,0.115730934,0.115211874,0.147844061,0.080032498,0.050095312,0.124050379,-0.121836782,584,5
663336.0,1225980,Barren land,0.106453128,0.12135125,0.18753688,0.263375014,0.351801246,0.414508134,0.296216875,0.143741295,-0.304566592,585,5
703208.0,1171010,Barren land,0.043338332,0.059765,0.092169166,0.097941108,0.073313333,0.044258054,0.034761388,-0.143808097,0.113944575,586,5
677737.0,1205490,Barren land,0.084246874,0.093954377,0.117294997,0.127600625,0.219993755,0.255826265,0.217669994,0.265807331,-0.304483205,587,5
664117.0,1209640,Barren land,0.077145003,0.0961475,0.139191881,0.167510003,0.269335628,0.32290563,0.248793125,0.233092919,-0.318567902,588,5
691111.0,1202700,Barren land,0.050985623,0.067327499,0.097742498,0.096972503,0.185082495,0.14914687,0.111843124,0.312385857,-0.308812857,589,5
696395.0,1201390,Barren land,0.0626745,0.077606998,0.110612497,0.13132,0.179230496,0.206538007,0.163275003,0.154276013,-0.23674196,590,5
690455.0,1188730,Barren land,0.076058753,0.086195938,0.114840627,0.128119692,0.173037499,0.179692507,0.153271869,0.149150714,-0.202158019,591,5
696806.0,1196720,Barren land,0.030514166,0.03638389,0.060834445,0.049174443,0.215873331,0.115553334,0.063395001,0.628938973,-0.560298324,592,5
691974.0,1197280,Barren land,0.040631112,0.051631112,0.080570281,0.080680281,0.139111668,0.114291392,0.087051108,0.265848637,-0.266482472,593,5
699102.0,1154330,Barren land,0.105100714,0.127301067,0.162858576,0.178195715,0.198097855,0.133209646,0.086443931,0.052889928,-0.097627513,594,5
701269.0,1194140,Barren land,0.075274996,0.086432144,0.117819466,0.139008209,0.210453212,0.205053389,0.145070001,0.204443172,-0.282185376,595,5
712228.0,1165260,Barren land,0.08685708,0.103691667,0.144533753,0.154873744,0.182948962,0.072531871,0.046026457,0.083106369,-0.117304541,596,5
690948.0,1200800,Barren land,0.091396876,0.107254066,0.133825943,0.140594378,0.201799065,0.223623753,0.202565625,0.178755417,-0.202527002,597,5
692105.0,1193390,Barren land,0.052508436,0.059510626,0.079585627,0.08234594,0.21431157,0.193555936,0.138184682,0.444841743,-0.458411783,598,5
658456.0,1230120,Barren land,0.137463495,0.156537503,0.220755503,0.285540015,0.412479997,0.513657987,0.407931507,0.181857228,-0.302769661,599,5
696941.0,1190420,Barren land,0.036915556,0.05215361,0.086207777,0.085645556,0.044808056,0.025851389,0.019055834,-0.313042313,0.31599021,600,5
693441.0,1189220,Barren land,0.021618571,0.0268475,0.048607856,0.035765357,0.221032858,0.095271431,0.041736785,0.7214517,-0.639462054,601,5
687680.0,1198060,Barren land,0.09060625,0.103692815,0.133764058,0.145551249,0.210207194,0.218955621,0.186330318,0.181741148,-0.222236991,602,5
695138.0,1190470,Barren land,0.053061113,0.061418056,0.087054163,0.085810557,0.292974174,0.214143887,0.120995276,0.546916544,-0.541854382,603,5
695058.0,1190190,Barren land,0.095480628,0.110749997,0.148644999,0.155794993,0.22845,0.237267181,0.205277815,0.189085111,-0.21163103,604,5
677406.0,1212880,Barren land,0.0336015,0.045679498,0.081115998,0.068889499,0.275304496,0.157114998,0.093078502,0.599705398,-0.544829786,605,5
702804.0,1192710,Barren land,0.069984421,0.078680769,0.098728269,0.097329997,0.251691729,0.193182305,0.133830965,0.442269653,-0.436514646,606,5
692572.0,1197990,Barren land,0.08791583,0.101054721,0.139307216,0.160778612,0.218189448,0.243617773,0.195929721,0.151492551,-0.220651656,607,5
692932.0,1202800,Barren land,0.069197498,0.082899377,0.115596876,0.120835625,0.184642494,0.200482503,0.178764373,0.208875418,-0.229968563,608,5
711194.0,1157010,Barren land,0.088890553,0.100079998,0.136425838,0.147095829,0.186234444,0.116586111,0.076194726,0.117416926,-0.154368579,609,5
715441.0,1159360,Barren land,0.107013926,0.122343212,0.170232505,0.183876425,0.204517141,0.092234641,0.051428571,0.053143814,-0.091486774,610,5
700211.0,1198870,Barren land,0.083148248,0.099914998,0.136795253,0.154491499,0.224877745,0.232800499,0.185668245,0.185534924,-0.243541792,611,5
696952.0,1197220,Barren land,0.074450001,0.088462777,0.12451528,0.136600003,0.211400002,0.216188058,0.159043059,0.21494253,-0.25865072,612,5
691961.0,1197450,Barren land,0.045465,0.055695001,0.083060935,0.088120937,0.191479683,0.179365933,0.121017814,0.369665653,-0.39490971,613,5
694492.0,1192940,Barren land,0.072201878,0.080565311,0.098670624,0.107817814,0.160084993,0.174037814,0.149112493,0.195097551,-0.237345055,614,5
690314.0,1200830,Barren land,0.047014166,0.055444445,0.087500274,0.076488055,0.23370555,0.149020836,0.098705001,0.506836712,-0.455176294,615,5
690061.0,1202240,Barren land,0.058452856,0.069782861,0.094407141,0.094827503,0.213745356,0.18619822,0.137664646,0.385380149,-0.387270004,616,5
701518.0,1198440,Barren land,0.097558461,0.108543657,0.14191173,0.169951156,0.220961541,0.249106735,0.215178072,0.130490467,-0.217844129,617,5
694277.0,1201220,Barren land,0.135609999,0.162072852,0.207259282,0.221146792,0.247554645,0.375724286,0.378352493,0.056342591,-0.088597469,618,5
686388.0,1185870,Barren land,0.0506295,0.061024498,0.093408503,0.108500503,0.298871994,0.296116501,0.174346507,0.467315495,-0.523766816,619,5
698754.0,1197780,Barren land,0.070068337,0.080606945,0.108858608,0.1227125,0.221388608,0.224664167,0.165578887,0.28676486,-0.340744734,620,5
697056.0,1199500,Barren land,0.076763928,0.089944288,0.123148568,0.148586065,0.224195361,0.236747146,0.19733572,0.202824742,-0.290912807,621,5
689937.0,1202370,Barren land,0.073334284,0.08844357,0.116662502,0.125733569,0.162505001,0.167639643,0.146574646,0.127572894,-0.164211437,622,5
698116.0,1192270,Barren land,0.097210832,0.113668054,0.144685,0.156008884,0.207919717,0.266522229,0.259784728,0.142640144,-0.179335997,623,5
715336.0,1165970,Barren land,0.048643999,0.056679498,0.081803501,0.086907499,0.168852001,0.110761002,0.067805998,0.320396692,-0.347283423,624,5
695076.0,1197020,Barren land,0.062432501,0.070730627,0.095700622,0.106205627,0.249704063,0.255444676,0.16680187,0.403187752,-0.445863783,625,5
714877.0,1162630,Barren land,0.061300416,0.069069169,0.099067084,0.104699999,0.13697125,0.044291668,0.0266825,0.133533686,-0.160584792,626,5
693445.0,1193360,Barren land,0.086175315,0.096927814,0.129010007,0.140529066,0.229347184,0.222063124,0.170844376,0.240129277,-0.279992074,627,5
694579.0,1189490,Barren land,0.079500832,0.095074996,0.124894165,0.149983332,0.188960001,0.220154166,0.199116662,0.114994645,-0.204126135,628,5
695638.0,1156980,Barren land,0.072393611,0.087417781,0.123571113,0.138262227,0.191893339,0.196968615,0.143212229,0.162441954,-0.216576636,629,5
696237.0,1196950,Barren land,0.082030833,0.097528614,0.128126949,0.141498059,0.20462583,0.204784721,0.171271384,0.182384908,-0.229897052,630,5
687025.0,1197220,Barren land,0.050115939,0.056953125,0.078898124,0.081892185,0.174068749,0.154100314,0.111306876,0.360119641,-0.376217723,631,5
691090.0,1200800,Barren land,0.057950001,0.071875311,0.103417814,0.103765003,0.238460004,0.193748444,0.159655318,0.393586069,-0.395001322,632,5
693021.0,1194960,Barren land,0.074649379,0.079884686,0.104314998,0.122165941,0.229017183,0.265348136,0.201589376,0.304260761,-0.374107838,633,5
697070.0,1153900,Barren land,0.072081074,0.086958572,0.123482503,0.126283571,0.125258207,0.055761784,0.041552141,-0.004076316,-0.007138777,634,5
697631.0,1197460,Barren land,0.045813333,0.055551387,0.084035277,0.083326392,0.222192228,0.173504993,0.121661387,0.454524904,-0.451157868,635,5
692831.0,1199650,Barren land,0.061387502,0.073562145,0.100516073,0.097007856,0.193682149,0.167109281,0.135716066,0.332568347,-0.316677898,636,5
698041.0,1193540,Barren land,0.125847504,0.146211252,0.188148752,0.213891506,0.256895989,0.282553494,0.261548996,0.091345847,-0.154472634,637,5
677227.0,1212800,Barren land,0.065748997,0.078993,0.1146385,0.123235002,0.268165499,0.25316149,0.183487505,0.370286942,-0.401059002,638,5
677037.0,1196040,Barren land,0.149375275,0.173651665,0.21017167,0.226219445,0.251812786,0.367153883,0.268199712,0.053538945,-0.090135321,639,5
693358.0,1201430,Barren land,0.042240623,0.051346563,0.075570628,0.076333746,0.198124379,0.170514375,0.118773125,0.443749428,-0.447774917,640,5
686806.0,1198320,Barren land,0.055773571,0.067197859,0.097180717,0.102118932,0.215301067,0.195245713,0.143082142,0.356568992,-0.378007144,641,5
670203.0,1200860,Barren land,0.047207814,0.057032187,0.091245621,0.083449379,0.287929058,0.219880313,0.152694374,0.550596535,-0.518714607,642,5
688269.0,1197400,Barren land,0.069634065,0.081974685,0.107814372,0.116552502,0.191015631,0.194408432,0.159342498,0.242102876,-0.278423369,643,5
686938.0,1191420,Barren land,0.055162188,0.061727811,0.085993126,0.089987502,0.110526562,0.098818436,0.079760939,0.10243202,-0.124839582,644,5
690865.0,1194700,Barren land,0.080103211,0.094336428,0.131752148,0.146547139,0.209749997,0.212975353,0.177465007,0.177388057,-0.228396371,645,5
683665.0,1184720,Barren land,0.069114998,0.079284497,0.106894501,0.112202004,0.189823493,0.149294004,0.114704497,0.257003099,-0.27948758,646,5
688637.0,1195990,Barren land,0.041948929,0.048831787,0.079022855,0.071087144,0.266282141,0.172035709,0.09384536,0.578579605,-0.542301118,647,5
693162.0,1203270,Barren land,0.065837003,0.080444999,0.115271002,0.129026502,0.199542001,0.218913004,0.187882006,0.214614287,-0.26768589,648,5
673423.0,1187470,Barren land,0.046344999,0.053598888,0.074459165,0.074709721,0.19371444,0.198239729,0.139683053,0.443345785,-0.44469431,649,5
701415.0,1194530,Barren land,0.044299424,0.053393461,0.078604616,0.07588423,0.109163463,0.091927305,0.064008459,0.179841384,-0.16274783,650,5
700125.8,1201807,Forest,0.0213915,0.0275735,0.052675501,0.039106999,0.250703007,0.123768501,0.053869002,0.730119765,-0.652740717,651,6
667203.2,1191953,Forest,0.017601389,0.021992221,0.043014444,0.030657778,0.198251948,0.103893332,0.048529722,0.732140839,-0.64342773,652,6
674375.8,1207142,Forest,0.031440001,0.037022501,0.064309373,0.047665,0.263375014,0.130598128,0.062136874,0.693512082,-0.60749197,653,6
659892.8,1228751,Forest,0.029899999,0.033937,0.0602105,0.052334499,0.252451986,0.200202003,0.102169998,0.656582534,-0.614853084,654,6
661589.9,1208696,Forest,0.021480417,0.02631125,0.052720416,0.036825418,0.269961238,0.120246664,0.054457501,0.759928167,-0.673235714,655,6
660207.4,1231022,Forest,0.0295865,0.033557501,0.058967501,0.0458555,0.296837002,0.164430007,0.076858997,0.732381105,-0.668539882,656,6
668821.2,1194004,Forest,0.022155313,0.026730625,0.047943439,0.035595939,0.207632497,0.115957811,0.056475312,0.707304478,-0.624820411,657,6
665211.6,1194792,Forest,0.00691,0.015257778,0.045351945,0.030682223,0.194004729,0.111932501,0.053852499,0.726889133,-0.621051371,658,6
702058.1,1175198,Forest,0.0177825,0.024295,0.045315001,0.033797499,0.28323999,0.092935003,0.034545001,0.786791742,-0.724155784,659,6
702748.8,1194560,Forest,0.034184106,0.038990714,0.061782323,0.047378216,0.31083411,0.131284639,0.057922501,0.73547411,-0.668386459,660,6
659285.6,1229561,Forest,0.0289155,0.032892,0.0613655,0.053307999,0.260966003,0.199360505,0.1027475,0.660754621,-0.619239867,661,6
696219.6,1194134,Forest,0.036163889,0.041630279,0.061405834,0.049843609,0.224410549,0.107556947,0.05432,0.63651526,-0.570312738,662,6
669287.7,1203397,Forest,0.020883437,0.024169687,0.053058438,0.033375312,0.280782491,0.131519377,0.058864374,0.787525177,-0.682133377,663,6
660358.4,1233153,Forest,0.016548751,0.021567499,0.056389377,0.035042498,0.334001869,0.148665622,0.062521875,0.810090601,-0.711113572,664,6
699791.4,1194733,Forest,0.029125769,0.03601981,0.060086537,0.048119809,0.26986289,0.126581535,0.058713652,0.69734323,-0.635783315,665,6
684768.1,1198928,Forest,0.025991563,0.030487813,0.057877813,0.037795939,0.327226549,0.127803445,0.054271877,0.792911768,-0.699417531,666,6
661743.3,1216196,Forest,0.037765,0.040185001,0.062920623,0.048496876,0.271295011,0.16788125,0.085236877,0.696697295,-0.623472869,667,6
706145.4,1175508,Forest,0.021017499,0.027689001,0.055852666,0.037765,0.296912163,0.127992496,0.050271999,0.774319828,-0.683343291,668,6
703459.1,1169733,Forest,0.021832678,0.02840125,0.054204106,0.038548749,0.300610006,0.123307675,0.047523573,0.772680283,-0.694464743,669,6
667924.6,1201837,Forest,0.0190925,0.023403889,0.04907361,0.032081667,0.230701938,0.11323417,0.055080835,0.755832016,-0.649192989,670,6
707695.8,1173317,Forest,0.01469,0.0199275,0.040142499,0.026167501,0.252792507,0.072499998,0.0273475,0.812392414,-0.725928903,671,6
671900.6,1187950,Forest,0.021498751,0.02826375,0.054519374,0.042838749,0.237463132,0.125562191,0.060985312,0.6943385,-0.626557291,672,6
659707.8,1212752,Forest,0.019759376,0.024764376,0.045918752,0.034114376,0.222640619,0.106102496,0.045946252,0.734265149,-0.65803653,673,6
669420.9,1190237,Forest,0.01635625,0.021199688,0.042910937,0.028858438,0.224881873,0.1072575,0.046822812,0.772535622,-0.679521322,674,6
694533.1,1191232,Forest,0.022505937,0.027421562,0.046334688,0.035152499,0.195408747,0.091582499,0.043216877,0.695070207,-0.616662323,675,6
667063.6,1200729,Forest,0.0174425,0.021747777,0.046733055,0.030095555,0.225370005,0.097103886,0.04349111,0.764386535,-0.65650475,676,6
666231.6,1191733,Forest,0.014707778,0.018408056,0.039228611,0.024381667,0.218128338,0.094112501,0.0387825,0.79892236,-0.695142448,677,6
658435.4,1230438,Forest,0.0294325,0.032738,0.062284,0.046779498,0.315867007,0.188299999,0.089277998,0.742010415,-0.670586646,678,6
702360.8,1197509,Forest,0.027315,0.033050716,0.057419643,0.043198213,0.30224821,0.113930181,0.049423035,0.749899268,-0.680707395,679,6
688379.8,1184578,Forest,0.018793929,0.023280358,0.045747858,0.032689285,0.251703203,0.088168569,0.036472499,0.770111501,-0.692400813,680,6
697736.6,1195252,Forest,0.026688611,0.032839444,0.055701111,0.04391278,0.256610006,0.117285833,0.052721944,0.707757413,-0.643297315,681,6
700032.0,1192988,Forest,0.029361786,0.034891251,0.058792677,0.045299999,0.304000348,0.128727138,0.053933036,0.740624309,-0.675888598,682,6
689033.2,1190361,Forest,0.023619687,0.027662188,0.047620311,0.034856874,0.230258122,0.094016246,0.041635625,0.737043381,-0.657257974,683,6
699444.4,1200954,Forest,0.018559,0.027435999,0.0595835,0.046597999,0.259574503,0.137347996,0.063719504,0.69560951,-0.62662065,684,6
704136.8,1176185,Forest,0.017580001,0.024630576,0.049118269,0.03566654,0.267241925,0.108518273,0.042970963,0.764506102,-0.689478815,685,6
701697.8,1196921,Forest,0.027459376,0.033719063,0.060559064,0.044863436,0.321069986,0.133465007,0.056220938,0.754800022,-0.682628632,686,6
670683.2,1208111,Forest,0.019154375,0.024276249,0.050703749,0.034960002,0.247610629,0.120711878,0.053756248,0.752557456,-0.660064995,687,6
661202.2,1209674,Forest,0.0120525,0.016296666,0.037774168,0.022731667,0.258635819,0.104635835,0.041770834,0.838420093,-0.745122135,688,6
699419.4,1200480,Forest,0.020237187,0.025671875,0.045863751,0.03436875,0.234610006,0.115696564,0.051944688,0.744450092,-0.672955096,689,6
666247.8,1215313,Forest,0.022220625,0.02627,0.052456874,0.035778124,0.290668756,0.145468757,0.064866252,0.780802727,-0.694240987,690,6
689479.8,1192361,Forest,0.025652777,0.028402777,0.05000861,0.03557111,0.246199727,0.092325002,0.039598335,0.747517467,-0.662341654,691,6
665559.1,1215167,Forest,0.02121,0.02677875,0.051844999,0.039181251,0.26519689,0.120505624,0.052821249,0.742548823,-0.67294544,692,6
665245.3,1194684,Forest,0.021460555,0.026575556,0.050699167,0.035124999,0.230096951,0.131103054,0.061586112,0.735127509,-0.638889849,693,6
660144.3,1210559,Forest,0.01861125,0.022261875,0.042934999,0.031055,0.203693122,0.120354377,0.058197498,0.735418499,-0.651823997,694,6
703065.4,1197509,Forest,0.03341154,0.03930077,0.06769558,0.051043268,0.303431928,0.15559192,0.071564615,0.712006509,-0.635189593,695,6
664213.6,1207484,Forest,0.016263928,0.021363214,0.0533025,0.033451427,0.375669301,0.145840004,0.060519286,0.836471558,-0.751487195,696,6
686728.2,1185532,Forest,0.040542498,0.047181785,0.075212143,0.065382861,0.256837845,0.151438221,0.07967893,0.594173372,-0.546982944,697,6
706744.8,1176021,Forest,0.01800625,0.024583334,0.051922917,0.034971457,0.276038736,0.110021248,0.042171873,0.775110543,-0.683359802,698,6
667655.3,1193417,Forest,0.017280938,0.021409376,0.049325313,0.030618437,0.262715012,0.121842809,0.051185001,0.79123807,-0.683852911,700,6
696839.8,1167240,Forest,0.018436428,0.024388215,0.046690714,0.03341607,0.248792142,0.101443216,0.042828929,0.763181508,-0.683970094,701,6
702802.3,1194950,Forest,0.030805536,0.036507856,0.058256429,0.047731787,0.227703571,0.118418574,0.056771427,0.653408408,-0.592555404,702,6
689315.7,1191015,Forest,0.020453749,0.024917917,0.0434025,0.034144167,0.205349997,0.088749997,0.038997918,0.714864314,-0.651038647,703,6
659922.6,1229511,Forest,0.034404501,0.039145499,0.065825999,0.060887001,0.255784988,0.215827495,0.11592,0.615456939,-0.590648293,704,6
666314.3,1191292,Forest,0.013437812,0.017662499,0.037462499,0.024145626,0.216693744,0.096845314,0.039198436,0.79948777,-0.70520103,705,6
700055.7,1192234,Forest,0.048623268,0.056266155,0.08348269,0.086814426,0.243930385,0.175472304,0.122503079,0.47503683,-0.49004665,706,6
668140.1,1204317,Forest,0.012908055,0.015988056,0.03911861,0.019660834,0.25793305,0.086736389,0.033459723,0.85834825,-0.736620784,707,6
702668.8,1193913,Forest,0.032019462,0.037601963,0.060578216,0.047321249,0.295881957,0.131396607,0.057735894,0.72423768,-0.660112262,708,6
669189.4,1202517,Forest,0.015569445,0.022129722,0.0500025,0.032668334,0.231670558,0.127103329,0.061555557,0.752829909,-0.644960701,709,6
659570.1,1209743,Forest,0.014564167,0.018230833,0.041055832,0.02451,0.282945842,0.105158336,0.04321,0.840562522,-0.746570289,711,6
664095.3,1189981,Forest,0.021041563,0.02518375,0.048108436,0.036242187,0.237665936,0.122351564,0.057015002,0.735369742,-0.66331172,712,6
667384.8,1201173,Forest,0.019107778,0.023529166,0.046986666,0.033050276,0.213532776,0.104415834,0.050060555,0.731933951,-0.63928473,713,6
689085.8,1190239,Forest,0.023475312,0.027290938,0.047795624,0.035791874,0.230625942,0.096807502,0.042821564,0.731310248,-0.656667173,714,6
702388.6,1170013,Forest,0.021433437,0.028012812,0.056442656,0.038311563,0.316712976,0.127940938,0.048139375,0.784175098,-0.697484672,715,6
662901.5,1208654,Forest,0.018934375,0.024448125,0.049686249,0.035819374,0.238178119,0.104039997,0.044949375,0.738542378,-0.654794037,716,6
688698.3,1188326,Forest,0.022169063,0.026335312,0.045361876,0.033980314,0.234541252,0.088045314,0.03890625,0.746908128,-0.675874472,717,6
661727.1,1209882,Forest,0.014555,0.017726667,0.036435835,0.025628334,0.208310828,0.102435835,0.046280835,0.780897498,-0.702256799,718,6
695645.9,1197672,Forest,0.019969445,0.028784722,0.059355557,0.045156389,0.267414451,0.111446664,0.052685279,0.711064577,-0.636713564,719,6
668314.2,1195897,Forest,0.018673889,0.022123611,0.04453611,0.02979611,0.195966393,0.106346942,0.050971109,0.736040235,-0.629641175,720,6
699515.6,1201924,Forest,0.0250655,0.029779,0.049017999,0.037434999,0.232096493,0.108731501,0.047813501,0.722221732,-0.651259542,721,6
650269.8,1214556,Forest,0.055706002,0.071441501,0.114655003,0.125974,0.306890994,0.296930492,0.196737006,0.417952478,-0.456026137,722,6
695304.2,1196475,Forest,0.017646786,0.024631785,0.054705001,0.036551073,0.292768568,0.113177858,0.047920357,0.77802062,-0.685127139,723,6
660683.0,1229145,Forest,0.029669,0.034404501,0.060040001,0.052994501,0.271498501,0.204458997,0.103643999,0.673370481,-0.637809813,724,6
665210.5,1209364,Forest,0.031907499,0.036252499,0.060033124,0.048909374,0.249618128,0.161514997,0.082672499,0.672329128,-0.612253308,725,6
676738.1,1217189,Forest,0.017535999,0.020989999,0.045706999,0.0276065,0.258782506,0.105288498,0.044821501,0.80720979,-0.69977951,726,6
701358.4,1193651,Forest,0.027350357,0.032956429,0.056891251,0.04197643,0.261817336,0.11918661,0.053958572,0.723651826,-0.64298892,727,6
660091.9,1229039,Forest,0.026363499,0.0306205,0.056784,0.046768501,0.276437491,0.185176,0.090702496,0.710596263,-0.659181654,728,6
668585.1,1194611,Forest,0.016605278,0.023180833,0.046384722,0.038140833,0.200476393,0.092031665,0.046442777,0.680317879,-0.62420392,729,6
707888.4,1166771,Forest,0.017366875,0.022124374,0.044674374,0.028316459,0.271576881,0.08114396,0.029787708,0.811156452,-0.717475474,730,6
683381.6,1180338,Forest,0.021601874,0.025847187,0.044365,0.034131564,0.214342505,0.079001248,0.033279061,0.725270689,-0.657025814,731,6
665167.6,1207644,Forest,0.027668571,0.032995716,0.055840358,0.052662142,0.207298577,0.159609646,0.086656071,0.594845414,-0.575582683,732,6
676505.1,1217262,Forest,0.0239105,0.027843,0.052076001,0.0374295,0.2392575,0.124291003,0.0632025,0.729445219,-0.642499089,733,6
654599.3,1214290,Forest,0.01723625,0.02275,0.046695624,0.036740623,0.212527499,0.115631253,0.055640001,0.705212057,-0.6397264,734,6
668390.3,1195134,Forest,0.017819643,0.021913214,0.043005716,0.029648572,0.230685353,0.109818928,0.049849287,0.772226572,-0.685735345,735,6
653104.2,1214163,Forest,0.01553125,0.019243751,0.04116125,0.027885625,0.224208131,0.108756252,0.049734376,0.778767765,-0.689781427,736,6
668827.8,1192209,Forest,0.015977142,0.019257501,0.038369998,0.024800714,0.212716073,0.095259644,0.040829286,0.791166604,-0.694367826,737,6
692041.4,1194123,Forest,0.021123571,0.025130713,0.045779284,0.033973929,0.188472852,0.095809646,0.046164285,0.694543302,-0.609145164,738,6
703935.6,1174897,Forest,0.019163214,0.02504625,0.049912143,0.035502143,0.284604996,0.104053751,0.039876606,0.778185904,-0.701586902,739,6
701533.0,1201528,Forest,0.021240937,0.030735312,0.066213749,0.046176564,0.323720306,0.159916565,0.072332501,0.750327408,-0.660384834,740,6
705827.1,1174475,Forest,0.022612499,0.029053612,0.055374168,0.041431665,0.258443326,0.130510271,0.054054167,0.723673761,-0.647093117,741,6
665864.3,1197659,Forest,0.016391389,0.019529445,0.041581389,0.024843056,0.226839721,0.091017224,0.038901668,0.80258435,-0.690177917,742,6
706187.1,1170061,Forest,0.01185725,0.01745625,0.0359555,0.02292875,0.270329744,0.060609251,0.020299749,0.843627751,-0.765215635,743,6
667531.3,1194853,Forest,0.014762778,0.018215556,0.040154446,0.023651389,0.232688054,0.094011664,0.038617499,0.815468252,-0.705658436,744,6
688174.7,1191484,Forest,0.026637813,0.0312475,0.053244062,0.039545625,0.246744379,0.100475311,0.045774374,0.723737359,-0.645025849,745,6
659051.6,1212669,Forest,0.021106875,0.02507375,0.0453825,0.036891874,0.225473121,0.148638129,0.072119378,0.718774438,-0.664895296,746,6
681156.6,1180759,Forest,0.018208571,0.0233275,0.042758215,0.032763928,0.211191788,0.085540354,0.038487855,0.73139447,-0.663254857,747,6
667805.6,1214403,Forest,0.01894125,0.027046874,0.056265626,0.044777501,0.242289379,0.118566878,0.055117499,0.688034356,-0.623080313,748,6
661427.8,1227315,Forest,0.0250325,0.029608499,0.058841001,0.043930501,0.299680501,0.186919495,0.087154999,0.744300961,-0.67175746,749,6
658248.4,1212468,Forest,0.01569625,0.01949125,0.040405001,0.027603749,0.211207494,0.102499999,0.046076875,0.768823743,-0.678831518,750,6
705304.9,1167044,Wetland,0.013461875,0.018666251,0.03853729,0.025119584,0.272232294,0.064554587,0.025007291,0.831044734,-0.751987994,751,7
703872.0,1164589,Wetland,0.011945938,0.018136876,0.038531564,0.024396563,0.245984688,0.066664062,0.024888124,0.819539547,-0.729143381,752,7
702582.9,1152631,Wetland,0.020556875,0.026500313,0.056571562,0.035912186,0.309083432,0.095473751,0.035166249,0.791810751,-0.69057405,753,7
